Id,bairro,tipo_vendedor,quartos,suites,vagas,area_util,area_extra,preco,tipo_casa,tipo_apartamento,tipo_quitinete,tipo_loft,amenities
5799,876340.6047529706,True,3,3,3,170,0,1800000.0,False,True,False,False,2
5800,506908.225,True,3,1,1,168,0,410000.0,False,True,False,False,0
5801,1917213.725,True,3,1,2,98,0,480000.0,False,True,False,False,2
5802,876340.6047529706,True,4,2,2,173,0,2300000.0,False,True,False,False,2
5803,945000.0,True,6,2,4,450,300,1190000.0,True,False,False,False,1
5804,876340.6047529706,True,3,1,2,101,0,770000.0,False,True,False,False,0
5805,448228.3333333333,True,2,0,1,75,0,180000.0,False,True,False,False,0
5806,575885.0574712644,True,3,1,1,65,0,230000.0,False,True,False,False,2
5807,583929.8409785932,True,2,1,1,75,0,380000.0,False,True,False,False,2
5808,1035568.0588235294,True,2,1,0,80,0,490000.0,False,True,False,False,2
5809,876340.6047529706,True,3,1,2,142,0,680000.0,False,True,False,False,1
5810,876340.6047529706,True,3,1,1,70,0,390000.0,False,True,False,False,2
5811,506917.8622222222,True,3,1,2,92,0,650000.0,False,True,False,False,2
5812,876340.6047529706,True,2,0,1,78,0,300000.0,False,True,False,False,0
5813,876340.6047529706,True,2,1,2,53,12,360000.0,False,True,False,False,2
5814,268065.0,True,2,1,1,51,0,240000.0,False,True,False,False,2
5815,876340.6047529706,True,5,5,0,170,0,1100000.0,False,True,False,False,2
5816,534571.1057692308,True,2,1,1,49,10,310000.0,False,True,False,False,2
5817,876340.6047529706,True,4,3,2,175,0,985000.0,False,True,False,False,2
5818,4235034.090452261,True,4,2,2,210,90,980000.0,False,True,False,False,2
5819,1263136.32,True,4,4,3,168,0,1020000.0,False,True,False,False,2
5820,876340.6047529706,True,3,1,1,63,0,350000.0,False,True,False,False,1
5821,534571.1057692308,True,2,1,1,50,0,310000.0,False,True,False,False,0
5822,876340.6047529706,True,2,0,1,85,0,290000.0,False,True,False,False,0
5823,876340.6047529706,True,4,4,3,224,0,1380000.0,False,True,False,False,0
5824,506917.8622222222,True,3,1,1,52,0,378000.0,False,True,False,False,0
5825,876340.6047529706,True,4,2,0,147,53,1650000.0,False,True,False,False,1
5826,583929.8409785932,True,2,0,1,46,0,195000.0,False,True,False,False,0
5827,876340.6047529706,True,3,1,1,65,0,379000.0,False,True,False,False,2
5828,748617.8699186991,True,3,1,2,112,0,735000.0,False,True,False,False,2
5829,876340.6047529706,True,2,1,1,47,0,309000.0,False,True,False,False,2
5830,534571.1057692308,True,3,1,1,72,11,305000.0,False,True,False,False,0
5831,534571.1057692308,True,3,1,1,135,0,495000.0,False,True,False,False,0
5832,534571.1057692308,True,3,1,2,78,0,526000.0,False,True,False,False,2
5833,876340.6047529706,True,3,1,2,99,0,582000.0,False,True,False,False,2
5834,583929.8409785932,True,4,2,2,133,0,1200000.0,False,True,False,False,2
5835,748617.8699186991,True,3,1,1,120,0,540000.0,False,True,False,False,1
5836,1917213.725,True,3,1,1,65,0,400000.0,False,True,False,False,2
5837,534571.1057692308,True,3,1,2,87,0,445000.0,False,True,False,False,0
5838,1263136.32,False,3,1,2,70,0,530000.0,False,True,False,False,2
5839,534571.1057692308,True,3,1,1,170,0,650000.0,False,True,False,False,2
5840,583929.8409785932,False,3,1,1,78,0,400000.0,False,True,False,False,0
5841,583929.8409785932,True,4,2,2,110,0,635000.0,False,True,False,False,2
5842,534571.1057692308,True,3,1,1,124,0,370000.0,False,True,False,False,0
5843,876340.6047529706,True,1,0,0,42,23,220000.0,False,True,False,False,2
5844,736800.0,True,4,3,2,112,0,685000.0,False,True,False,False,2
5845,1035568.0588235294,True,4,3,3,175,0,900000.0,False,True,False,False,2
5846,876340.6047529706,True,4,4,2,185,0,822000.0,False,True,False,False,2
5847,876340.6047529706,True,3,1,2,120,0,600000.0,False,True,False,False,2
5848,876340.6047529706,True,3,1,2,118,60,650000.0,False,True,False,False,2
5849,876340.6047529706,True,3,1,1,60,0,360000.0,False,True,False,False,2
5850,4235034.090452261,True,3,1,2,93,0,520000.0,False,True,False,False,0
5851,748617.8699186991,True,3,1,2,98,66,460000.0,False,True,False,False,2
5852,876340.6047529706,True,2,1,1,44,0,342900.0,False,True,False,False,1
5853,876340.6047529706,True,4,4,2,186,0,1215000.0,False,True,False,False,2
5854,876340.6047529706,True,4,4,2,136,0,840000.0,False,True,False,False,2
5855,575885.0574712644,True,3,1,1,61,27,340000.0,False,True,False,False,2
5856,876340.6047529706,True,3,1,2,149,0,650000.0,False,True,False,False,1
5857,599055.7475247525,True,3,1,2,85,0,520000.0,False,True,False,False,2
5858,506917.8622222222,True,3,1,2,101,41,290000.0,False,True,False,False,0
5859,690600.0,True,3,2,2,100,30,570000.0,False,True,False,False,2
5860,583929.8409785932,True,1,1,1,39,0,262000.0,False,True,False,False,2
5861,1917213.725,True,3,1,1,63,0,352000.0,False,True,False,False,2
5862,268065.0,True,3,1,0,71,0,315000.0,False,True,False,False,2
5863,571253.4155844155,True,3,1,1,78,0,420000.0,False,True,False,False,2
5864,1917213.725,True,3,1,1,65,0,410000.0,False,True,False,False,2
5865,876340.6047529706,True,4,2,2,133,0,750000.0,False,True,False,False,2
5866,748617.8699186991,True,4,2,2,203,0,1180000.0,False,True,False,False,2
5867,876340.6047529706,True,4,1,1,165,0,550000.0,False,True,False,False,0
5868,448228.3333333333,True,3,1,1,63,0,330000.0,False,True,False,False,2
5869,583929.8409785932,True,3,1,1,113,0,320000.0,False,True,False,False,1
5870,251666.66666666666,True,3,0,1,75,0,215000.0,False,True,False,False,0
5871,583929.8409785932,True,3,1,2,105,0,830000.0,False,True,False,False,2
5872,876340.6047529706,True,3,1,2,92,0,607000.0,False,True,False,False,2
5873,876340.6047529706,True,3,1,2,109,0,650000.0,False,True,False,False,2
5874,599055.7475247525,True,3,2,2,125,0,750000.0,False,True,False,False,2
5875,1043019.2307692308,True,4,2,2,139,0,890000.0,False,True,False,False,2
5876,534571.1057692308,True,4,2,2,179,0,740000.0,False,True,False,False,2
5877,876340.6047529706,True,4,4,4,430,0,6190000.0,False,True,False,False,2
5878,894779.6666666666,True,2,1,1,57,0,475000.0,False,True,False,False,2
5879,748617.8699186991,True,3,1,1,120,0,520000.0,False,True,False,False,1
5880,329308.0022413793,True,2,1,0,56,0,250000.0,False,True,False,False,0
5881,583929.8409785932,True,3,1,2,79,0,497000.0,False,True,False,False,2
5882,876340.6047529706,True,4,3,3,163,0,1150000.0,False,True,False,False,2
5883,876340.6047529706,True,1,0,1,28,0,200000.0,False,True,False,False,2
5884,575885.0574712644,True,2,0,1,60,0,147000.0,False,True,False,False,2
5885,876340.6047529706,True,3,1,1,90,0,325000.0,False,True,False,False,2
5886,534571.1057692308,True,3,1,2,90,0,430000.0,False,True,False,False,1
5887,690600.0,True,3,1,1,90,0,350000.0,False,True,False,False,0
5888,876340.6047529706,True,4,4,3,246,0,2900000.0,False,True,False,False,2
5889,583929.8409785932,False,3,1,2,98,0,580000.0,False,True,False,False,2
5890,447179.76470588235,True,2,1,1,56,0,370000.0,False,True,False,False,2
5891,487251.76470588235,True,3,1,1,96,0,395000.0,False,True,False,False,2
5892,506917.8622222222,True,4,2,2,128,0,835000.0,False,True,False,False,2
5893,599055.7475247525,True,4,1,3,125,0,787000.0,False,True,False,False,2
5894,268065.0,True,3,0,1,81,0,190000.0,False,True,False,False,0
5895,876340.6047529706,True,3,1,2,180,210,1150000.0,True,False,False,False,1
5896,506917.8622222222,True,3,1,1,61,0,386000.0,False,True,False,False,2
5897,583929.8409785932,True,1,0,1,44,0,220000.0,False,True,False,False,0
5898,876340.6047529706,True,1,1,1,30,17,240000.0,False,True,False,False,2
5899,876340.6047529706,True,4,4,13,180,0,1000000.0,False,True,False,False,2
5900,1917213.725,True,3,1,2,88,0,518000.0,False,True,False,False,2
5901,795671.4285714285,False,3,1,2,104,0,649427.0,False,True,False,False,0
5902,876340.6047529706,True,2,1,1,61,0,439000.0,False,True,False,False,2
5903,583929.8409785932,True,4,2,2,200,0,750000.0,False,True,False,False,1
5904,876340.6047529706,True,3,1,1,67,0,390000.0,False,True,False,False,2
5905,416455.32515337423,True,4,2,3,340,0,650000.0,False,True,False,False,0
5906,4235034.090452261,True,4,2,3,152,0,930000.0,False,True,False,False,2
5907,876340.6047529706,True,2,1,1,80,40,450000.0,False,True,False,False,2
5908,534571.1057692308,False,3,1,2,87,65,450000.0,False,True,False,False,1
5909,876340.6047529706,True,3,1,2,112,0,510000.0,False,True,False,False,2
5910,359527.77777777775,True,2,0,1,57,0,750.0,False,True,False,False,0
5911,876340.6047529706,True,2,1,1,47,0,308000.0,False,True,False,False,0
5912,506917.8622222222,True,4,2,2,208,0,890000.0,False,True,False,False,2
5913,1917213.725,False,3,0,1,70,0,265000.0,False,True,False,False,0
5914,748617.8699186991,True,3,1,2,126,0,650000.0,False,True,False,False,2
5915,876340.6047529706,False,4,1,2,187,78,850000.0,False,True,False,False,0
5916,876340.6047529706,True,4,2,0,149,0,990000.0,False,True,False,False,2
5917,1263136.32,True,4,4,3,395,173,2200000.0,False,True,False,False,2
5918,704205.2631578947,True,3,1,2,136,0,500000.0,False,True,False,False,1
5919,876340.6047529706,False,3,1,1,120,19,350000.0,False,True,False,False,0
5920,876340.6047529706,True,3,1,2,91,0,620000.0,False,True,False,False,2
5921,534571.1057692308,True,3,2,2,118,58,600000.0,False,True,False,False,2
5922,4235034.090452261,True,3,1,2,126,0,700000.0,False,True,False,False,2
5923,274163.5,True,1,0,1,32,26,256000.0,False,True,False,False,2
5924,876340.6047529706,True,3,1,2,88,0,544000.0,False,True,False,False,0
5925,876340.6047529706,True,4,2,2,142,0,690000.0,False,True,False,False,0
5926,258360.0,True,2,1,2,53,0,273000.0,False,True,False,False,2
5927,345200.0,True,2,0,1,93,0,375000.0,False,True,False,False,0
5928,506917.8622222222,True,2,1,1,50,0,334000.0,False,True,False,False,2
5929,599055.7475247525,True,4,4,2,136,0,950000.0,False,True,False,False,2
5930,876340.6047529706,True,4,4,4,241,0,2480000.0,False,True,False,False,2
5931,683750.0,True,3,3,3,225,80,1150000.0,False,True,False,False,2
5932,876340.6047529706,True,2,0,0,71,0,330000.0,False,True,False,False,1
5933,447179.76470588235,True,3,1,1,61,0,380000.0,False,True,False,False,1
5934,1917213.725,True,3,1,1,62,0,480000.0,False,True,False,False,2
5935,258360.0,True,3,1,0,69,0,285000.0,False,True,False,False,2
5936,506917.8622222222,True,3,1,2,87,0,400000.0,False,True,False,False,1
5937,296056.4166666667,True,2,0,1,50,0,180000.0,False,True,False,False,2
5938,365807.8947368421,True,2,0,1,50,0,219900.0,False,True,False,False,0
5939,599055.7475247525,True,3,1,1,75,0,400000.0,False,True,False,False,2
5940,448228.3333333333,False,2,1,1,87,7,220000.0,False,True,False,False,0
5941,876340.6047529706,True,1,0,1,34,0,250000.0,False,True,False,False,2
5942,690600.0,True,3,2,2,100,0,570000.0,False,True,False,False,2
5943,876340.6047529706,True,4,2,2,142,0,1093000.0,False,True,False,False,2
5944,876340.6047529706,True,3,1,2,92,0,850000.0,False,True,False,False,2
5945,4235034.090452261,True,2,1,2,59,0,467400.0,False,True,False,False,2
5946,690600.0,True,2,1,1,74,0,350000.0,False,True,False,False,0
5947,1917213.725,True,3,1,1,63,0,352000.0,False,True,False,False,2
5948,352413.4482758621,True,2,0,0,55,0,270000.0,False,True,False,False,0
5949,876340.6047529706,True,4,4,3,223,0,1360000.0,False,True,False,False,2
5950,748617.8699186991,True,3,1,2,157,0,760000.0,False,True,False,False,2
5951,506917.8622222222,True,2,1,1,52,0,313458.0,False,True,False,False,2
5952,876340.6047529706,True,3,1,1,75,0,590000.0,False,True,False,False,1
5953,329308.0022413793,False,3,1,1,62,8,380000.0,False,True,False,False,2
5954,876340.6047529706,True,3,2,2,128,0,1150000.0,False,True,False,False,2
5955,876340.6047529706,True,4,4,0,181,0,1850000.0,False,True,False,False,2
5956,599055.7475247525,True,3,1,2,68,0,565000.0,False,True,False,False,2
5957,506917.8622222222,True,3,1,2,93,64,495000.0,False,True,False,False,2
5958,1917213.725,True,2,1,1,65,0,280000.0,False,True,False,False,0
5959,748617.8699186991,True,4,3,3,295,0,1400000.0,False,True,False,False,2
5960,876340.6047529706,True,4,2,2,213,0,1400000.0,False,True,False,False,1
5961,1043019.2307692308,True,3,2,2,108,0,778000.0,False,True,False,False,2
5962,795671.4285714285,True,4,4,2,130,0,750000.0,False,True,False,False,2
5963,808514.2307692308,False,3,1,1,88,0,450000.0,True,False,False,False,0
5964,876340.6047529706,True,3,1,0,64,0,500000.0,False,True,False,False,0
5965,534571.1057692308,True,3,1,2,84,36,530000.0,False,True,False,False,1
5966,876340.6047529706,True,3,1,1,109,0,370000.0,False,True,False,False,0
5967,583929.8409785932,True,3,1,1,57,0,320000.0,False,True,False,False,2
5968,1233013.5357142857,True,4,4,3,204,0,1300000.0,False,True,False,False,2
5969,876340.6047529706,True,1,0,1,28,0,200000.0,False,True,False,False,1
5970,506917.8622222222,True,3,1,1,70,0,350000.0,False,True,False,False,2
5971,876340.6047529706,True,3,1,2,91,0,590000.0,False,True,False,False,0
5972,583929.8409785932,True,3,1,0,77,0,399000.0,False,True,False,False,2
5973,795671.4285714285,True,3,3,3,212,0,1700000.0,False,True,False,False,2
5974,876340.6047529706,True,4,3,3,141,0,840000.0,False,True,False,False,2
5975,876340.6047529706,False,3,1,1,85,0,450000.0,False,True,False,False,2
5976,7561666.666666667,True,3,1,0,200,0,900000.0,True,False,False,False,0
5977,876340.6047529706,True,4,4,2,185,0,1208824.0,False,True,False,False,0
5978,876340.6047529706,True,3,2,2,125,0,850000.0,False,True,False,False,2
5979,876340.6047529706,True,3,1,2,94,0,560000.0,False,True,False,False,2
5980,876340.6047529706,True,3,3,2,163,0,750000.0,False,True,False,False,2
5981,534571.1057692308,True,2,1,1,50,0,390000.0,False,True,False,False,2
5982,876340.6047529706,True,2,1,1,55,0,355000.0,False,True,False,False,2
5983,876340.6047529706,True,3,1,2,81,0,650000.0,False,True,False,False,2
5984,251666.66666666666,True,2,0,1,62,0,180000.0,False,True,False,False,2
5985,583929.8409785932,True,4,2,2,110,0,649999.0,False,True,False,False,2
5986,1917213.725,True,3,1,2,90,0,650000.0,False,True,False,False,2
5987,260000.0,True,3,1,0,160,0,260000.0,True,False,False,False,0
5988,268065.0,True,3,1,1,72,0,245000.0,False,True,False,False,1
5989,575885.0574712644,True,2,1,1,70,26,330000.0,False,True,False,False,2
5990,1233013.5357142857,True,4,2,2,149,0,1000000.0,False,True,False,False,2
5991,1035568.0588235294,True,4,2,2,140,0,1000000.0,False,True,False,False,2
5992,876340.6047529706,True,4,0,0,126,0,950000.0,False,True,False,False,2
5993,876340.6047529706,True,3,1,1,69,6,458000.0,False,True,False,False,2
5994,4235034.090452261,True,3,3,3,154,0,850000.0,False,True,False,False,2
5995,1233013.5357142857,True,4,4,4,208,0,1250000.0,False,True,False,False,2
5996,876340.6047529706,True,4,2,2,124,0,1072000.0,False,True,False,False,0
5997,876340.6047529706,True,3,1,1,96,0,420000.0,False,True,False,False,2
5998,876340.6047529706,True,4,2,3,136,0,900000.0,False,True,False,False,2
5999,359527.77777777775,True,3,1,1,60,0,290000.0,False,True,False,False,1
6000,506917.8622222222,True,3,1,2,76,0,535000.0,False,True,False,False,2
6001,599055.7475247525,True,3,1,0,79,0,546713.0,False,True,False,False,2
6002,876340.6047529706,True,4,4,3,280,0,2600000.0,False,True,False,False,2
6003,876340.6047529706,True,4,3,2,152,0,1541680.0,False,True,False,False,2
6004,1917213.725,False,2,1,1,72,0,340000000.0,False,True,False,False,1
6005,599055.7475247525,True,3,1,2,98,0,640000.0,False,True,False,False,2
6006,534571.1057692308,True,3,1,2,75,0,475000.0,False,True,False,False,2
6007,876340.6047529706,True,3,3,2,128,0,694500.0,False,True,False,False,2
6008,876340.6047529706,True,3,0,1,78,0,330000.0,False,True,False,False,0
6009,416455.32515337423,True,3,1,2,79,0,466233.0,False,True,False,False,2
6010,876340.6047529706,True,3,1,2,80,11,330000.0,False,True,False,False,1
6011,690600.0,True,2,1,1,90,0,460000.0,False,True,False,False,2
6012,506917.8622222222,False,3,1,2,89,0,498888.0,False,True,False,False,2
6013,416455.32515337423,True,3,1,1,70,0,395000.0,False,True,False,False,2
6014,876340.6047529706,True,3,1,1,118,0,420000.0,False,True,False,False,0
6015,506908.225,True,2,0,1,70,0,330000.0,False,True,False,False,0
6016,268065.0,True,2,1,1,60,0,160000.0,False,True,False,False,2
6017,876340.6047529706,True,4,2,2,150,0,1650000.0,False,True,False,False,2
6018,4235034.090452261,True,4,3,3,175,0,900000.0,False,True,False,False,2
6019,876340.6047529706,True,4,4,3,176,0,2100000.0,False,True,False,False,2
6020,876340.6047529706,True,5,3,2,149,0,950000.0,False,True,False,False,2
6021,4235034.090452261,True,4,4,4,255,0,1500000.0,False,True,False,False,2
6022,1917213.725,True,4,4,3,197,50,1290000.0,False,True,False,False,2
6023,876340.6047529706,True,3,0,1,130,0,475000.0,False,True,False,False,2
6024,599055.7475247525,True,4,2,3,125,0,730000.0,False,True,False,False,2
6025,583929.8409785932,True,3,1,2,94,0,625000.0,False,True,False,False,2
6026,876340.6047529706,True,3,3,3,189,0,1300000.0,False,True,False,False,2
6027,795671.4285714285,True,3,1,2,104,0,660000.0,False,True,False,False,2
6028,599055.7475247525,True,3,1,1,74,0,320000.0,False,True,False,False,1
6029,876340.6047529706,True,4,2,2,212,0,1500000.0,False,True,False,False,2
6030,487251.76470588235,True,2,1,0,70,0,173000.0,False,True,False,False,0
6031,876340.6047529706,True,3,3,2,163,110,730000.0,False,True,False,False,1
6032,876340.6047529706,True,4,2,3,240,0,1500000.0,False,True,False,False,0
6033,876340.6047529706,True,4,1,2,197,160,750000.0,False,True,False,False,2
6034,599055.7475247525,True,4,2,2,114,0,863000.0,False,True,False,False,2
6035,296056.4166666667,True,3,1,1,68,0,295000.0,False,True,False,False,0
6036,296056.4166666667,True,2,0,0,60,0,200000.0,False,True,False,False,2
6037,599055.7475247525,True,4,2,2,113,0,800000.0,False,True,False,False,2
6038,876340.6047529706,True,3,0,0,68,0,500000.0,False,True,False,False,2
6039,876340.6047529706,True,4,4,0,145,0,1100000.0,False,True,False,False,2
6040,583929.8409785932,True,3,1,2,112,44,1000000.0,False,True,False,False,2
6041,534571.1057692308,True,3,1,1,120,0,550000.0,False,True,False,False,2
6042,534571.1057692308,True,3,1,1,96,0,550000.0,False,True,False,False,0
6043,4235034.090452261,True,8,6,5,700,0,2500000.0,False,True,False,False,2
6044,583929.8409785932,True,3,1,2,78,0,472000.0,False,True,False,False,2
6045,506917.8622222222,True,2,1,1,63,0,420000.0,False,True,False,False,2
6046,876340.6047529706,True,2,1,1,55,0,320000.0,False,True,False,False,2
6047,876340.6047529706,True,2,1,1,52,0,290000.0,False,True,False,False,2
6048,876340.6047529706,True,3,1,1,98,53,380000.0,False,True,False,False,2
6049,1263136.32,True,3,1,2,113,0,550000.0,False,True,False,False,0
6050,4235034.090452261,True,1,0,1,55,20,350000.0,False,True,False,False,1
6051,416455.32515337423,True,3,1,1,64,0,392793.0,False,True,False,False,2
6052,876340.6047529706,True,4,1,2,140,0,750000.0,False,True,False,False,2
6053,876340.6047529706,True,5,5,3,265,0,1750000.0,False,True,False,False,2
6054,876340.6047529706,True,1,0,1,44,0,570000.0,False,True,False,False,0
6055,876340.6047529706,True,4,3,2,220,0,850000.0,False,True,False,False,1
6056,571253.4155844155,True,2,0,1,85,0,300000.0,False,True,False,False,1
6057,534571.1057692308,True,3,1,2,140,0,675000.0,False,True,False,False,1
6058,416455.32515337423,True,3,1,1,64,0,355000.0,False,True,False,False,2
6059,1263136.32,True,3,2,2,102,0,800000.0,False,True,False,False,2
6060,534571.1057692308,True,4,1,2,185,0,680000.0,False,True,False,False,1
6061,583929.8409785932,True,4,4,3,153,0,1180000.0,False,True,False,False,2
6062,876340.6047529706,True,4,2,2,120,0,1300000.0,False,True,False,False,2
6063,571253.4155844155,True,4,3,2,204,0,1000000.0,False,True,False,False,2
6064,534571.1057692308,True,4,1,2,230,0,850000.0,False,True,False,False,1
6065,583929.8409785932,True,3,1,1,80,0,420000.0,False,True,False,False,2
6066,506908.225,True,7,0,5,680,0,1100000.0,True,False,False,False,0
6067,876340.6047529706,True,2,1,1,80,0,430000.0,False,True,False,False,2
6068,1263136.32,True,4,1,1,160,0,550000.0,False,True,False,False,0
6069,4235034.090452261,True,4,2,2,127,0,800000.0,False,True,False,False,2
6070,876340.6047529706,True,3,1,2,97,0,500000.0,False,True,False,False,2
6071,506908.225,True,4,4,3,174,0,950000.0,False,True,False,False,2
6072,876340.6047529706,True,2,1,1,78,0,370000.0,False,True,False,False,2
6073,876340.6047529706,True,3,1,2,100,30,650000.0,False,True,False,False,2
6074,447179.76470588235,True,3,1,2,137,0,260000.0,False,True,False,False,0
6075,876340.6047529706,True,3,1,2,97,0,480000.0,False,True,False,False,0
6076,690600.0,True,2,0,1,50,0,350000.0,False,True,False,False,1
6077,599055.7475247525,False,4,2,2,118,0,740000.0,False,True,False,False,2
6078,365807.8947368421,True,3,0,1,134,0,350000.0,True,False,False,False,0
6079,876340.6047529706,True,4,2,4,150,0,1180000.0,False,True,False,False,2
6080,876340.6047529706,True,3,1,1,137,0,640000.0,False,True,False,False,2
6081,1035568.0588235294,True,4,4,3,200,0,1250000.0,False,True,False,False,2
6082,1917213.725,True,3,0,2,120,0,255000.0,False,True,False,False,0
6083,876340.6047529706,True,2,1,1,45,0,335000.0,False,True,False,False,2
6084,876340.6047529706,False,2,1,1,45,0,380000.0,False,True,False,False,0
6085,4235034.090452261,True,5,5,3,394,0,1800000.0,False,True,False,False,2
6086,464000.0,True,5,4,2,250,0,650000.0,True,False,False,False,0
6087,748617.8699186991,True,3,1,1,87,0,440000.0,False,True,False,False,2
6088,506917.8622222222,True,3,1,1,62,0,365000.0,False,True,False,False,2
6089,506917.8622222222,True,3,1,1,60,30,290000.0,False,True,False,False,2
6090,365807.8947368421,True,3,1,1,70,0,220000.0,False,True,False,False,0
6091,365807.8947368421,True,4,2,6,450,0,730000.0,True,False,False,False,0
6092,690600.0,True,4,1,2,167,0,740000.0,False,True,False,False,1
6093,876340.6047529706,True,2,1,1,68,0,458000.0,False,True,False,False,0
6094,251666.66666666666,True,3,0,1,66,6,180000.0,False,True,False,False,0
6095,876340.6047529706,True,3,1,2,82,0,685000.0,False,True,False,False,2
6096,599055.7475247525,True,4,3,2,145,0,1100000.0,False,True,False,False,2
6097,1917213.725,False,2,1,1,71,52,284000.0,False,True,False,False,2
6098,575885.0574712644,True,4,0,1,92,6,630000.0,False,True,False,False,2
6099,876340.6047529706,True,4,2,3,193,0,1690000.0,False,True,False,False,2
6100,876340.6047529706,True,4,2,3,124,0,700000.0,False,True,False,False,2
6101,894779.6666666666,True,2,1,1,60,0,521000.0,False,True,False,False,2
6102,876340.6047529706,True,3,1,2,108,0,710000.0,False,True,False,False,2
6103,876340.6047529706,True,4,4,2,256,0,680000.0,False,True,False,False,1
6104,534571.1057692308,True,3,1,1,63,0,319000.0,False,True,False,False,2
6105,748617.8699186991,True,2,0,1,55,0,280000.0,False,True,False,False,2
6106,599055.7475247525,True,4,3,3,177,0,1500000.0,False,True,False,False,2
6107,876340.6047529706,True,4,2,2,136,0,921000.0,False,True,False,False,2
6108,876340.6047529706,True,3,1,2,108,0,630000.0,False,True,False,False,0
6109,258360.0,False,3,1,1,52,0,197000.0,False,True,False,False,0
6110,876340.6047529706,True,3,1,2,106,0,700000.0,False,True,False,False,2
6111,268065.0,True,3,0,1,92,0,195000.0,False,True,False,False,0
6112,4235034.090452261,True,3,2,2,118,0,750000.0,False,True,False,False,2
6113,1263136.32,True,3,1,1,127,0,580000.0,False,True,False,False,1
6114,464000.0,True,3,1,1,110,0,250000.0,True,False,False,False,0
6115,506917.8622222222,True,3,1,2,93,0,520000.0,False,True,False,False,0
6116,448383.4,True,3,1,1,60,0,320000.0,False,True,False,False,2
6117,506908.225,True,3,3,2,126,0,720000.0,False,True,False,False,2
6118,876340.6047529706,True,4,1,2,202,80,1300000.0,False,True,False,False,1
6119,583929.8409785932,True,3,2,2,123,0,750000.0,False,True,False,False,2
6120,416455.32515337423,True,3,1,2,95,0,520000.0,False,True,False,False,2
6121,583929.8409785932,True,3,1,1,80,0,240000.0,False,True,False,False,0
6122,599055.7475247525,True,1,0,1,33,0,250000.0,False,True,False,False,2
6123,4235034.090452261,True,3,2,2,102,0,620000.0,False,True,False,False,0
6124,876340.6047529706,True,3,1,1,140,0,500000.0,False,True,False,False,0
6125,447179.76470588235,True,4,2,8,500,0,1200000.0,True,False,False,False,0
6126,876340.6047529706,True,3,1,2,95,0,560000.0,False,True,False,False,1
6127,268065.0,True,2,1,1,44,0,205000.0,False,True,False,False,2
6128,365807.8947368421,True,4,3,4,247,0,1000000.0,True,False,False,False,1
6129,876340.6047529706,True,4,4,3,181,0,1750000.0,False,True,False,False,2
6130,1917213.725,True,3,1,1,80,0,430000.0,False,True,False,False,2
6131,4235034.090452261,True,4,4,3,210,0,1400000.0,False,True,False,False,2
6132,506917.8622222222,True,3,1,1,70,0,420000.0,False,True,False,False,2
6133,795671.4285714285,True,4,2,0,140,0,950000.0,False,True,False,False,0
6134,894779.6666666666,True,4,2,2,136,0,1350000.0,False,True,False,False,2
6135,1917213.725,True,3,1,2,87,0,479000.0,False,True,False,False,2
6136,1043019.2307692308,True,4,2,2,139,0,1050000.0,False,True,False,False,2
6137,583929.8409785932,True,2,0,1,49,0,350000.0,False,True,False,False,2
6138,876340.6047529706,True,3,1,1,100,0,400000.0,False,True,False,False,1
6139,876340.6047529706,True,4,2,3,162,0,1139000.0,False,True,False,False,2
6140,1263136.32,True,4,1,2,195,0,1100000.0,False,True,False,False,0
6141,876340.6047529706,True,3,1,1,120,0,400000.0,False,True,False,False,2
6142,876340.6047529706,True,3,1,2,80,0,580000.0,False,True,False,False,2
6143,876340.6047529706,True,2,1,1,85,0,410000.0,False,True,False,False,1
6144,571253.4155844155,True,3,1,1,82,0,420000.0,False,True,False,False,2
6145,894779.6666666666,True,4,3,2,152,0,1800000.0,False,True,False,False,2
6146,329308.0022413793,True,3,1,2,97,0,470000.0,False,True,False,False,2
6147,448228.3333333333,True,3,1,0,94,0,220000.0,False,True,False,False,0
6148,583929.8409785932,True,2,1,2,54,0,314000.0,False,True,False,False,1
6149,808514.2307692308,True,4,4,3,208,0,990000.0,False,True,False,False,2
6150,506917.8622222222,True,3,1,1,66,0,439000.0,False,True,False,False,2
6151,416455.32515337423,True,2,1,0,51,0,335000.0,False,True,False,False,2
6152,1917213.725,True,3,1,1,80,0,460000.0,False,True,False,False,2
6153,506917.8622222222,True,3,1,1,79,0,440000.0,False,True,False,False,2
6154,876340.6047529706,True,4,3,2,167,0,1000000.0,False,True,False,False,2
6155,575885.0574712644,True,3,2,2,132,0,880000.0,False,True,False,False,0
6156,876340.6047529706,True,4,2,2,137,0,950000.0,False,True,False,False,2
6157,876340.6047529706,True,3,1,2,91,0,650000.0,False,True,False,False,2
6158,1962250.0,True,1,1,1,43,0,299000.0,False,True,False,False,2
6159,416455.32515337423,True,3,1,1,65,0,340000.0,False,True,False,False,2
6160,599055.7475247525,True,2,1,2,56,0,461078.0,False,True,False,False,2
6161,575885.0574712644,True,2,1,1,74,6,300000.0,False,True,False,False,1
6162,876340.6047529706,True,4,4,3,155,0,2000000.0,False,True,False,False,0
6163,534571.1057692308,True,3,1,1,80,0,360000.0,False,True,False,False,0
6164,583929.8409785932,True,4,4,3,157,0,940000.0,False,True,False,False,2
6165,795671.4285714285,True,4,4,2,130,0,790000.0,False,True,False,False,2
6166,876340.6047529706,True,4,2,2,153,0,1000000.0,False,True,False,False,2
